0127,-55.3993,-30.475,41.6328,-43.5767,0,-11.2988,
0128,-103.829,-63.1064,18.7671,-18.684,0,20.7305,
0129,3.15909,-16.7715,34.0317,-47.8535,0,164.45,
0130,0.935055,-22.4981,32.5974,-46.5684,0,152.693,
0131,-43.302,-42.3319,22.9549,-9.3622,0,75.92,
0132,-30.9797,-10.0413,43.6969,-80.7722,0,-59.5894,
0133,-74.6176,-87.7601,29.3237,-26.8711,0,30.2663,
0134,-62.1772,-89.4045,25.4725,-27.8814,0,45.895,
0135,-21.9586,-102.813,25.0455,-24.2553,0,86.5129,
0136,-57.1615,-22.5247,43.9931,-52.3621,0,28.9902,
0137,-59.0307,-36.5822,26.5205,-12.5738,0,13.8764,
0138,-90.0555,-36.594,26.6109,-25.8654,0,42.5617,
0139,-81.9446,27.4544,14.805,-15.2496,0,-16.615,
0140,-19.6638,0.360719,63.7411,-74.3029,0,107.479,
0141,-13.6601,-35.1214,28.941,-21.1608,0,97.3123,
0142,-23.9837,-1.25294,38.9966,-72.2241,0,127.519,
0143,-33.7181,-12.8957,53.78,-55.2176,0,80.3149,
0144,-7.09309,-8.15239,10.7303,-12.5738,0,14.12,
0145,11.3856,-0.155512,17.9761,-26.0713,0,22.6938,
0146,22.0519,4.24062,42.2779,-78.5082,0,23.1968,
0147,18.2316,2.58622,30.5768,-63.1225,0,23.28,
0148,27.6917,6.32334,66.4919,-89.1861,0,45.292,
0149,-75.2708,-67.574,32.9843,-33.7252,0,8.75898,
0150,68.5084,4.89801,23.3577,-21.6057,0,-120.976,
0151,67.043,9.4259,36.0752,-35.7102,0,-115.151,
0152,70.1706,-4.01302,28.5638,-29.3036,0,-141.154,
0153,69.2588,-0.626885,41.6102,-43.4081,0,-135.328,
0154,79.7377,-3.60626,55.341,-55.9676,0,-174.94,
0155,59.8027,-15.2589,64.3481,-62.8554,0,-165.869,
0156,101.539,-24.1869,35.4446,-41.6224,0,176.811,
0157,87.091,-39.7099,38.0333,-33.1455,0,164.472,
0158,70.777,-1.13827,12.7014,-1.48934,0,-120.435,
0159,53.5756,-8.33723,18.827,-13.0913,0,-112.044,
0160,103.722,-18.3973,19.8069,-11.0106,0,176.811,
0161,71.1465,6.06191,11.3493,-5.49068,0,-123.409,
0162,-12.9284,21.2668,48.2958,-80.0168,0,54.4615,
0163,-6.90649,20.998,57.0919,-72.2422,0,-142.11,
0164,-11.6017,19.665,37.7528,-67.1813,0,-128.69,
0165,-35.7836,19.7434,37.1476,-53.0433,0,0.418188,
0166,-9.2338,23.3544,67.8698,-76.3226,0,-141.661,
0167,-12.7094,18.6985,33.6304,-80.7504,0,-20.2752,
0168,-36.8689,22.9886,63.5817,-74.437,0,-107.408,
0169,-63.509,-89.107,24.6616,-30.7431,0,45.7779,
0170,-41.6639,-77.86,27.0987,-36.5644,0,61.3562,
0171,-82.0754,15.6143,35.2257,-59.0912,0,-2.67943,
0172,-67.8293,23.0177,24.1848,-48.9141,0,22.6412,
0173,-83.2567,18.9692,22.5832,-30.3343,0,19.0584,
0174,-70.3871,21.0203,25.6869,-46.4895,0,24.8264,
0175,-89.1895,52.8737,13.5214,-0.632108,0,-37.4742,
0176,-73.1481,63.6868,18.4174,-13.7149,0,-56.8133,
0177,-73.5342,60.0245,16.7372,-0.0812614,0,-50.3186,
0178,-92.3632,14.723,35.3977,-32.2335,0,9.98118,
0179,-82.5638,21.7411,25.5363,-27.5598,0,0.0777625,
0180,-102.793,10.8751,19.647,-10.6422,0,19.4827,
0181,-81.0748,-6.60129,30.0791,-32.5103,0,33.8148,
0182,-75.9581,65.3215,13.8717,-0.0373461,0,-61.7155,
0183,-66.2185,48.1716,15.0625,-18.0986,0,-60.1522,
0184,-71.1561,50.9163,15.332,-7.69355,0,-49.2487,
0185,-89.1895,52.8737,13.5214,-0.632108,0,-37.4742,
0186,-106.148,11.1632,15.8869,-12.1129,0,7.15212,
0187,-110.565,9.66545,22.5716,-26.4884,0,24.9924,
0188,-66.0375,12.375,21.1217,-6.45951,0,54.9002,
0189,-79.4154,72.1044,26.0935,-22.8982,0,-57.9378,
0190,-87.4062,67.5444,36.7609,-31.6495,0,-48.5627,
0191,-81.6621,70.8222,21.9163,-8.82146,0,-57.1678,
0192,-86.3339,8.57332,14.3791,-14.8042,0,20.3594,
0193,-68.9888,53.8212,20.3093,-19.5686,0,-55.0443,
0194,-67.9602,7.86034,22.431,-14.1349,0,35.2508,
0195,-99.4434,-0.564404,18.935,-9.9132,0,33.1095,
0196,-67.3416,61.0107,26.1113,-17.8301,0,-56.0683,
0197,-96.8494,2.36616,44.3739,-53.4994,0,3.54655,
0198,-78.0598,69.2682,15.5376,-23.6241,0,-49.042,
0199,-79.2859,53.3697,24.545,-27.7364,0,-38.2251,
0200,-103.878,64.9909,20.4351,-3.8896,0,-38.2357,
0201,-73.4905,2.08608,37.1952,-54.3153,0,26.5822,
0202,-79.8718,47.9174,29.5817,-25.4574,0,-42.3882,
0203,-66.0481,8.58656,30.0042,-57.644,0,22.5322,
0204,-79.5517,-6.72745,31.7428,-31.3285,0,60.2531,
0205,-62.6513,15.9578,23.4754,-50.9239,0,74.6478,
0206,-107.108,5.58384,28.5288,-18.7027,0,22.932,
0207,-66.3595,7.05563,23.0538,-11.3098,0,37.0878,
0208,-104.202,-4.75415,17.3899,-9.20507,0,33.7184,
0209,-84.9725,10.7314,38.4177,-57.0982,0,-5.3227,
0210,-96.5552,-1.64008,45.9107,-56.3327,0,4.08372,
0211,-96.6374,5.89402,45.4812,-55.5204,0,3.93676,
0212,87.1555,66.162,12.3303,-13.8984,0,-121.118,
0213,97.1295,36.6017,10.2148,-11.0157,0,-134.378,
0214,74.8,57.2489,10.3485,-6.79567,0,-125.963,
0215,91.1828,62.4733,13.6006,-18.9086,0,-137.88,
0216,78.6549,56.7966,13.6452,-11.1431,0,-125.466,
0217,80.2521,59.7258,13.5293,-10.4083,0,-125.071,
0218,79.0651,70.2447,10.0822,-12.637,0,-140.352,
0219,90.6168,56.8716,14.8904,-23.3686,0,-147.157,
0220,80.4526,63.9456,14.4064,-24.295,0,-125.417,
0221,20.2096,79.7805,17.9525,-25.3942,0,-79.6199,
0222,71.5505,68.6324,14.1602,-14.9786,0,-150.645,
0223,52.5042,83.2513,12.3138,-14.0878,0,-122.827,
0224,51.643,79.966,12.0567,-16.6155,0,-107.916,
0225,64.5302,81.1589,18.5381,-21.7003,0,-123.233,
0226,-18.4888,-13.2253,21.0498,-35.2886,0,93.2663,
0227,-45.8356,-13.4503,47.6033,-49.7253,0,69.202,
0228,-41.5365,-28.8551,40.8144,-34.5774,0,91.5259,
0229,-51.994,-3.28942,54.1409,-74.5133,0,61.7991,
0230,-24.665,-34.2569,35.1056,-29.6861,0,104.848,
0231,-24.2059,-38.2624,41.831,-30.5876,0,74.4276,
0232,-28.0054,-18.3893,39.996,-45.2087,0,90,
0233,-70.238,-55.0272,49.2231,-62.1397,0,-13.9874,
0234,-2.80185,-47.4742,29.0785,-41.6745,0,-160.994,
0235,-0.310691,-45.7461,28.6383,-37.8838,0,-159.26,
0236,-69.1601,-53.8678,48.6857,-60.5349,0,-21.449,
0237,-48.9634,-71.4189,32.2056,-56.8346,0,60.9266,
0238,-67.5265,-53.0554,39.183,-46.7479,0,-12.1713,
0239,-30.7496,-97.934,53.6683,-56.8068,0,91.0531,
0240,3.41882,-80.8394,13.6952,-13.1812,0,89.6197,
0241,5.75755,-102.1,10.7424,-26.0516,0,80.9963,
0242,7.22912,-108.264,12.8343,-9.4709,0,122.783,
0243,9.35695,-110.828,12.6218,-8.73609,0,123.178,
0244,1.55235,-86.4633,19.1333,-5.08471,0,74.6824,
0245,14.3472,-93.9989,13.5371,-21.01,0,128.428,
0246,43.5919,-81.9226,17.6713,-3.65271,0,104.656,
0247,10.1134,-90.7412,25.5766,-21.9624,0,89.2503,
0248,9.79441,-86.4632,19.3406,-5.08471,0,74.6824,
0249,4.64673,-81.5152,13.5219,-1.21415,0,86.0937,
0250,-0.246281,-107.054,16.5841,-31.4113,0,77.0087,
0251,43.4376,-64.4546,22.7528,-19.5159,0,117.213,
0252,-5.109,-10.6932,18.709,-4.15124,0,134.443,
0253,-4.62323,-25.7701,22.523,-16.0761,0,112.63,
0254,-1.52161,-19.5347,14.8223,-5.62441,0,121.46,
0255,-4.69346,-19.1658,22.8447,-30.1877,0,83.3799,
0256,-0.728594,-20.9405,19.9027,-25.0359,0,98.2338,
0257,-69.4641,72.88,23.0317,-18.2415,0,-71.2528,
0258,-4.66737,-23.9048,16.0582,-22.7108,0,103.03,
0259,-3.65671,-18.5309,17.5103,-10.8984,0,136.266,
0260,-67.4017,71.1276,19.0719,-2.24373,0,-72.4666,
0261,-99.3379,-90.9512,15.9793,-10.0177,0,31.841,
0262,-59.0662,-122.647,11.6015,-4.89416,0,75.6771,
0263,-80.0552,23.5019,15.7427,-17.8289,0,11.1863,
0264,-90.2574,22.9558,35.3578,-29.1458,0,4.91762,
0265,-97.0601,15.4279,43.2428,-51.53,0,3.12836,
0266,-85.7194,17.2203,30.6841,-33.7044,0,-5.19242,
0267,-88.0972,19.066,31.7807,-34.5076,0,11.4742,
0268,-42.874,-55.8804,47.1045,-78.5377,0,-3.98607,
0269,-49.6077,-61.8437,34.1566,-60.1961,0,-10.8346,
0270,-57.8238,-67.5257,42.3105,-62.6891,0,39.7798,
0271,-50.7276,-61.73,35.3991,-72.2098,0,-4.67146,
0272,-56.4669,-64.983,47.239,-70.6459,0,33.3685,
0273,-54.456,-62.494,44.2266,-50.3877,0,25.3563,
0274,-45.4614,-76.2552,23.2076,-13.3353,0,53.6187,
0275,-45.0479,-32.7861,34.9911,-52.437,0,3.17757,
0276,-18.1832,27.8549,24.0675,-26.3994,0,-166.603,
0277,8.66329,-59.4248,10.933,-11.2869,0,109.349,
0278,-3.48292,-8.24087,20.0336,-29.3254,0,144.467,
0279,-7.509,-17.3798,11.8707,-15.8897,0,-102.081,
0280,-0.00648379,-18.8237,20.4636,-2.5927,0,123.183,
0281,-76.1754,-43.701,25.3365,-16.6819,0,-24.8866,
0282,-85.457,18.3061,21.8372,-29.6555,0,17.4825,
0283,-92.5004,11.7693,35.0461,-45.38,0,11.1487,
0284,-97.1232,7.7546,42.8935,-50.939,0,2.99347,
0285,-74.1444,22.0229,16.7703,-23.6202,0,17.4498,
0286,-87.1447,18.1965,26.9169,-18.6941,0,13.7475,
0287,-94.0109,15.5739,35.5098,-46.1742,0,6.73435,
0288,-81.8304,16.9826,23.4263,-17.32,0,-7.56403,
0289,-96.9155,9.09714,44.0243,-52.8813,0,3.41948,
0290,-91.9574,19.5732,27.7011,-20.5262,0,6.7913,
0291,6.57157,-51.2057,11.4314,-12.2411,0,178.281,
0292,5.67759,-61.0391,14.1556,-8.71242,0,132.192,
0293,9.16124,-61.3843,16.0059,-21.2794,0,-178.554,
0294,72.9198,31.7893,12.3702,-14.5705,0,-136.418,
0295,-14.317,-16.3915,14.8707,-18.6189,0,85.2022,
0296,-25.5763,-3.68401,36.5623,-81.5721,0,85.6535,
0297,-13.6661,-40.2263,23.0107,-14.1992,0,89.2503,
0298,-43.555,-25.4672,43.7893,-34.7941,0,82.6324,
0299,72.9069,12.7202,21.2235,-33.0435,0,-138.205,
0300,100.507,4.77864,12.5927,-8.50881,0,-149.373,
0301,99.1454,7.89741,12.8118,-13.587,0,-162.605,
0302,100.507,9.42328,17.007,-8.50881,0,-149.373,
0303,88.2508,-41.2117,35.2586,-45.7425,0,179.965,
0304,70.8128,-40.9306,34.2725,-64.3289,0,-179.069,
0305,76.5721,-45.6828,42.9568,-60.1897,0,166.703,
0306,73.8891,-40.2454,40.4657,-62.3059,0,179.714,
0307,63.152,-48.2314,41.2218,-59.5749,0,-169.116,
0308,72.5307,28.2384,15.1232,-18.3047,0,-136.418,
0309,73.1037,17.0103,10.7447,-12.4322,0,-136.418,
0310,58.7634,-41.0906,27.0194,-56.4426,0,-178.378,
0311,61.65,-42.4341,40.961,-58.948,0,-166.405,
0312,77.5485,18.0344,53.9461,-51.0771,0,-151.533,
0313,-61.3156,-70.5998,55.3702,-63.5145,0,23.6783,
0314,-26.7221,-49.1272,55.0767,-90,0,-180,
0315,-16.4258,-11.8036,36.6544,-60.5012,0,-126.608,
0316,-3.11732,-78.6035,12.4778,-3.9822,0,157.39,
0317,8.69127,-64.5269,11.3892,-3.127,0,138.912,
0318,0.810595,-48.8416,11.4779,-4.22492,0,156.922,
0319,13.9361,-62.8564,14.7034,-16.664,0,162.366,
0320,1.46603,-53.6211,13.5646,-8.50881,0,157.338,
0321,61.5753,-68.0755,27.0908,-37.2345,0,110.102,
0322,56.2689,-54.6165,20.7406,-44.854,0,109.065,
0323,58.8944,-69.5795,11.1392,-12.5738,0,104.12,
0324,60.7826,-70.4296,15.3054,-16.9021,0,119.723,
0325,59.9692,-74.7463,28.9629,-23.6673,0,126.34,
0326,56.1663,-77.8549,15.7554,-11.4545,0,114.737,
0327,72.7769,-43.2695,14.4182,-4.72608,0,161.071,
0328,76.1828,-63.5661,11.935,-4.76119,0,123.523,
0329,69.623,-41.0912,23.5513,-43.9439,0,-169.369,
0330,53.65,41.1277,11.3155,-15.9157,0,-102.991,
0331,72.5002,15.8358,60.9586,-61.6426,0,-149.373,
0332,76.3334,-61.2273,14.5991,-6.31226,0,134.153,
0333,78.4465,-40.4732,12.1542,-3.20791,0,169.191,
0334,96.4001,-45.8149,11.5097,-9.47191,0,157.229,
0335,99.2253,13.1463,22.7615,-26.739,0,-148.147,
0336,77.0326,-58.0731,16.4077,-18.3081,0,161.62,
0337,66.4318,-43.0061,41.1198,-59.3283,0,-166.631,
0338,-85.045,-35.2117,28.7272,-29.1093,0,-37.7789,
0339,-11.5773,44.2256,51.1034,-76.6521,0,-93.4734,
0340,-20.7804,46.0526,54.6715,-76.7298,0,-86.8121,
0341,67.4706,-41.2194,30.0685,-46.579,0,-175.697,
0342,69.1781,-41.0861,39.0616,-52.4876,0,-175.687,
0343,68.3098,-44.8177,41.2447,-59.6305,0,-167.388,
0344,-59.1663,-101.472,21.3538,-36.4135,0,71.0332,
0345,-55.3567,-105.715,22.9358,-16.9213,0,87.7686,
0346,-100.576,-94.5019,17.9245,-23.3372,0,42.7293,
0347,12.0708,-59.4864,15.4405,-7.01861,0,150.505,
0348,15.1376,-60.7583,15.0866,-6.2838,0,150.9,
0349,-83.4664,-31.9122,30.8611,-29.0644,0,-47.7493,
0350,-33.9194,44.0647,55.1181,-78.9268,0,-89.7948,
0351,-26.8223,54.3232,51.7799,-66.586,0,-108.689,
0352,-59.2787,-101.469,18.36,-17.9904,0,75.6448,
0353,-57.6025,-92.0647,19.1614,-25.5213,0,74.0532,
0354,-30.6259,-5.44551,32.0199,-76.4268,0,85.4926,
0355,-19.2674,-7.70568,12.9317,-7.82852,0,82.7947,
0356,-24.1694,-25.8927,37.0026,-43.9547,0,82.4083,
0357,-16.7275,2.55455,54.5465,-84.8827,0,148.431,
0358,-17.8068,4.89333,28.0711,-83.4116,0,179.426,
0359,-16.5178,3.77237,56.3478,-85.3845,0,164.206,
0360,88.6762,-41.1548,40.9228,-54.5744,0,157.29,
0361,87.9273,14.1067,33.7901,-26.8157,0,-144.725,
0362,70.2113,28.9271,12.9907,-10.2372,0,-115.462,
0363,-30.6655,50.6222,53.8342,-73.3638,0,-85.8778,
0364,-25.1956,51.2806,53.6758,-72.1491,0,-104.772,
0365,-11.6339,48.3346,52.1548,-67.5812,0,-128.715,
0366,-18.7858,42.1136,45.6129,-75.0134,0,-104.886,
0367,-35.1265,53.6881,42.4273,-35.624,0,-89.5773,
0368,-14.0939,37.1446,35.5442,-54.5885,0,-89.6233,
0369,-21.5627,34.618,32.1112,-42.0026,0,-98.4234,
0370,-35.4212,38.0649,29.3686,-31.9478,0,-75.0435,
0371,-20.2939,44.7134,54.7751,-77.2063,0,-99.0395,
0372,-12.6161,50.7375,52.4184,-68.3066,0,-117.934,
0373,-36.2502,41.7996,45.985,-59.0328,0,-85.8372,
0374,-29.7432,42.0137,48.5565,-59.9575,0,-100.707,
0375,-9.7865,-26.8451,48.1324,-44.5035,0,-3.05657,
0376,-11.4471,-45.974,71.7231,-88.3856,0,131.437,
0377,-72.3006,-116.678,10.2055,-6.65139,0,55.2545,
0378,-19.6034,-15.9933,16.536,-5.39429,0,-50.247,
0379,18.9018,16.8225,33.327,-20.9434,0,-93.238,
0380,-6.04053,-14.1456,15.6282,-3.05906,0,-58.8098,
0381,-58.72,-115.074,32.8436,-30.9716,0,69.3335,
0382,-57.5269,-99.2006,21.982,-37.723,0,70.7885,
0383,-55.8234,-117.513,29.1505,-23.0531,0,81.002,
0384,-60.5027,-102.517,29.664,-45.9673,0,65.5848,
0385,-66.7173,-96.157,21.7467,-37.23,0,62.5378,
0386,-60.9454,-82.0768,14.5739,-8.97992,0,71.8809,
0387,-60.8139,-94.1241,19.6177,-32.5304,0,69.3206,
0388,-103.802,-92.9835,14.2295,-13.9452,0,54.2641,
0389,-57.4741,-96.6396,15.5237,-5.04175,0,66.4866,
0390,-58.5578,-98.1766,11.9621,-2.81691,0,81.9427,
0391,-35.1892,-15.6598,32.6795,-36.3885,0,64.1639,
0392,-24.4211,-26.1069,38.2892,-63.1703,0,66.5051,
0393,-39.0233,-6.57083,37.9589,-67.8674,0,81.587,
0394,-35.3185,-5.37533,42.1809,-71.5201,0,96.2427,
0395,-70.9636,-47.749,23.9255,-17.7824,0,-18.6567,
0396,-33.6075,-22.5944,21.1217,-11.852,0,-109.195,
0397,-76.452,-42.1301,27.7324,-38.2265,0,-40.9015,
0398,-48.3522,-35.6039,21.6199,-23.8738,0,-68.9896,
0399,-58.6428,-32.0301,24.9502,-22.8077,0,-53.9825,
0400,-49.1893,-23.431,25.4541,-22.8077,0,-53.9825,
0401,-23.0247,-0.249128,36.1962,-66.2574,0,108.392,
0402,-32.743,-19.6055,37.5428,-55.0867,0,91.3842,
0403,-11.9316,37.1315,36.3276,-61.7428,0,-127.03,
0404,-19.7387,47.5057,44.9213,-43.523,0,-73.2107,
0405,-29.1842,43.6796,36.3213,-43.7769,0,-115.945,
0406,55.2987,-88.5372,25.3029,-17.1721,0,92.7513,
0407,53.4726,-69.458,29.5755,-31.1527,0,91.2417,
0408,65.8192,-75.6584,11.338,-4.62289,0,131.062,
0409,53.4296,-68.691,27.619,-17.1458,0,108.848,
0410,65.4226,-80.4369,12.7348,-12.1721,0,119.429,
0411,59.8426,-61.7597,14.5343,-17.9717,0,139.078,
0412,57.6988,-65.4323,15.9806,-19.5721,0,132.35,
0413,56.5408,-69.4376,21.3927,-15.1708,0,115.937,
0414,58.6204,-72.2303,28.7741,-23.505,0,116.881,
0415,65.3135,-74.0196,28.0291,-22.15,0,105.678,
0416,68.0903,-86.089,10.3145,-2.18921,0,110.311,
0417,59.9182,-76.3384,10.9768,-3.65271,0,104.656,
0418,56.9942,-80.379,15.2333,-3.97631,0,116.177,
0419,54.805,-73.7924,14.6762,-6.01815,0,95.4651,
0420,55.0857,-69.5795,11.0501,-12.5738,0,104.12,
0421,71.18,19.6142,12.52,-11.7022,0,-123.643,
0422,76.7837,17.5585,13.2836,-12.2753,0,-132.882,
0423,-1.03022,-51.2394,58.5279,-78.5008,0,154.83,
0424,-9.00895,-117.66,10.2171,-13.3202,0,60.5648,
0425,6.16181,-132.735,10.7606,-11.2414,0,86.811,
0426,-15.455,-125.985,11.0788,-10.9546,0,54.5339,
